EVENT_ID;PAGE_URL;EVENT_TYPE;USER_ID;PRODUCT_ID;SESSION_ID;CREATED_AT;ORDER_ID
017cc67e-658e-44dd-9d38-2fb39587de69;https://greenary.com/product/05df0866-1a66-41d8-9ed7-e2bbcddd6a3d;page_view;02414bff-285d-4008-9352-ad50839b729f;05df0866-1a66-41d8-9ed7-e2bbcddd6a3d;c8f9770e-fa80-4741-a110-b8d3c3ac296c;2021-10-02 22:39:23.000;
01bc9ec4-7958-43ec-88f5-62b24719019c;https://greenary.com/product/5ceddd13-cf00-481f-9285-8340ab95d06d;page_view;96aa719e-c5a3-4645-ba89-16c304fb59b0;5ceddd13-cf00-481f-9285-8340ab95d06d;1f94d063-4e46-497e-ad2e-77229755b524;2021-10-02 07:04:33.000;
01bd9675-8b0c-4d9b-b453-b80584336bb7;https://greenary.com/product/c7050c3b-a898-424d-8d98-ab0aaad7bef4;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;c7050c3b-a898-424d-8d98-ab0aaad7bef4;cc6a5800-eaad-48cd-8964-6dc8e8a380ee;2021-11-02 14:22:14.000;
01ceac09-021a-434b-ab0d-a64154d49920;https://greenary.com/product/843b6553-dc6a-4fc4-bceb-02cd39af0168;page_view;6cbe0665-0001-43b3-98af-7cd3909b1b28;843b6553-dc6a-4fc4-bceb-02cd39af0168;a5ac2863-6978-4970-8eba-412e8961199c;2021-10-02 16:40:27.000;
01d1a09d-15f8-4e87-a422-713e7fdcf44e;https://greenary.com/product/e706ab70-b396-4d30-a6b2-a1ccf3625b52;page_view;6875a4d9-cdc6-43bc-a700-f6916e049e46;e706ab70-b396-4d30-a6b2-a1ccf3625b52;ffcef5b1-d89d-4974-bb7c-163a4a61a9d9;2021-11-02 20:06:39.000;
01d53260-2887-449b-82b5-407f007b1910;https://greenary.com/product/bb19d194-e1bd-4358-819e-cd1f1b401c0c;add_to_cart;bf7367be-d029-4255-81a1-3a295eeb9c56;bb19d194-e1bd-4358-819e-cd1f1b401c0c;a2bb0a6d-7c29-4b57-b792-4d8b6ca02b5a;2021-11-02 20:20:58.000;
022e3107-e71c-4203-8fdf-346dfaba9fe2;https://greenary.com/checkout/99127f5a-b3a4-440e-87c1-c78861ac2ca8;checkout;e09e27fe-72e3-4359-809e-43acf4976f55;;4a9b0e41-f720-4c6a-86e3-872c3695e10e;2021-10-02 15:03:32.000;99127f5a-b3a4-440e-87c1-c78861ac2ca8
022ff0a0-9016-475d-8c91-11984a8a620e;https://greenary.com/product/b86ae24b-6f59-47e8-8adc-b17d88cbd367;page_view;5de439eb-6bc7-4fc2-ba0e-a3bf8a286d63;b86ae24b-6f59-47e8-8adc-b17d88cbd367;cbf53222-81e3-4760-b2a6-54bb416d2528;2021-10-02 20:29:58.000;
026def84-7bb1-460c-a1d8-a326193ea7e1;https://greenary.com/product/05df0866-1a66-41d8-9ed7-e2bbcddd6a3d;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;05df0866-1a66-41d8-9ed7-e2bbcddd6a3d;2d9a2831-7e9d-45f6-b28e-fe3293857869;2021-11-02 14:24:25.000;
027ccefa-b94d-41f3-bc66-77db70ee222c;https://greenary.com/product/c7050c3b-a898-424d-8d98-ab0aaad7bef4;page_view;f37282a8-5c04-44bb-a9e6-fe9ed2eed6e2;c7050c3b-a898-424d-8d98-ab0aaad7bef4;f96df1d0-beae-4a4b-bfa9-d625c3cd0002;2021-11-02 17:13:44.000;
027eff3f-9437-4831-a15f-edab66600072;https://greenary.com/product/e8b6528e-a830-4d03-a027-473b411c7f02;add_to_cart;d1f08820-32e6-4a31-abba-5aa533bc15a9;e8b6528e-a830-4d03-a027-473b411c7f02;8520236a-7729-44f5-bacc-c87785e0817a;2021-11-02 14:25:16.000;
0288b40c-fec6-4205-9662-96c1151e6ff5;https://greenary.com/product/c17e63f7-0d28-4a95-8248-b01ea354840e;add_to_cart;7c11eccd-15a9-4b87-875e-b84f39dfe3d6;c17e63f7-0d28-4a95-8248-b01ea354840e;a5f51ad0-0333-452a-8e82-fe20537739a9;2021-10-02 09:24:18.000;
02dd3773-ed9f-403b-ab0e-ded28cdfa25a;https://greenary.com/checkout/cc2d40a9-dc85-481f-b027-9d1198187b70;checkout;f37282a8-5c04-44bb-a9e6-fe9ed2eed6e2;;d083ecda-12fb-431e-b1e1-be3b9ab95205;2021-10-02 21:55:42.000;cc2d40a9-dc85-481f-b027-9d1198187b70
034bbd77-cc7c-46bd-9ff2-4a808f6341d7;https://greenary.com/product/b66a7143-c18a-43bb-b5dc-06bb5d1d3160;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;b66a7143-c18a-43bb-b5dc-06bb5d1d3160;e5e254b3-2fb1-4165-bced-b116e5cd42bd;2021-11-02 14:23:55.000;
035a5cfd-4f5d-4c92-9162-d6cf37e70cc3;https://greenary.com/product/b66a7143-c18a-43bb-b5dc-06bb5d1d3160;add_to_cart;520baa4f-ee70-420b-96c9-37e3c4238f43;b66a7143-c18a-43bb-b5dc-06bb5d1d3160;bc252cba-cac2-4470-9444-98674ad2fee7;2021-10-02 06:27:34.000;
03a23d50-6527-402d-aabc-4dc62ecdc0ce;https://greenary.com/product/05df0866-1a66-41d8-9ed7-e2bbcddd6a3d;add_to_cart;6b116938-3785-4983-a5d7-33f6af32f0ba;05df0866-1a66-41d8-9ed7-e2bbcddd6a3d;13c3938a-bbac-438d-8a70-cceae94aaa37;2021-09-02 23:59:42.000;
03aca940-35b0-430c-8e94-26d6f4bc36f1;https://greenary.com/product/05df0866-1a66-41d8-9ed7-e2bbcddd6a3d;add_to_cart;02414bff-285d-4008-9352-ad50839b729f;05df0866-1a66-41d8-9ed7-e2bbcddd6a3d;c8f9770e-fa80-4741-a110-b8d3c3ac296c;2021-10-02 22:40:54.000;
041d6dab-a978-4b55-9d87-d002b4385472;https://greenary.com/product/d3e228db-8ca5-42ad-bb0a-2148e876cc59;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;d3e228db-8ca5-42ad-bb0a-2148e876cc59;3997c0a6-624a-4f09-a57c-d1e602407179;2021-11-02 14:23:33.000;
0464ed41-50d4-4ab1-8765-897460710ef3;https://greenary.com/product/e5ee99b6-519f-4218-8b41-62f48f59f700;page_view;2f0a3789-41ac-4732-bf29-b3ea5f4ed831;e5ee99b6-519f-4218-8b41-62f48f59f700;f86c025f-52b4-4507-9766-ded856e5ab9a;2021-10-02 15:19:55.000;
0495abaf-eaff-415f-8d34-6d40abe5dff6;https://greenary.com/product/b66a7143-c18a-43bb-b5dc-06bb5d1d3160;page_view;525d85ad-6277-4500-9701-9afbf9785ad3;b66a7143-c18a-43bb-b5dc-06bb5d1d3160;87333c3d-d46e-4331-b57d-2e52ad0c0f7f;2021-10-02 18:19:04.000;
04b3e579-746a-4ee5-a560-a291085368ff;https://greenary.com/product/05df0866-1a66-41d8-9ed7-e2bbcddd6a3d;page_view;5a9d6641-6ca6-48f0-af45-f411750f611a;05df0866-1a66-41d8-9ed7-e2bbcddd6a3d;e6c3fa9f-a37d-442d-860e-d045ee9e5ba5;2021-11-02 15:57:57.000;
0523649e-458f-4dc4-bc48-23eafcca38d5;https://greenary.com/product/e5ee99b6-519f-4218-8b41-62f48f59f700;add_to_cart;d1f08820-32e6-4a31-abba-5aa533bc15a9;e5ee99b6-519f-4218-8b41-62f48f59f700;e5e3fffd-ad7d-4438-a3ab-6449f3530b33;2021-11-02 14:24:57.000;
057f60b5-5114-40ca-940a-51d1e154d094;https://greenary.com/product/5ceddd13-cf00-481f-9285-8340ab95d06d;page_view;366bd18f-6a16-4f39-9177-080c11ce9f25;5ceddd13-cf00-481f-9285-8340ab95d06d;bec4a25f-e113-411b-bf87-4da5c8f3dc43;2021-11-02 12:55:37.000;
0595191a-6b2d-40eb-baa2-982b33f67112;https://greenary.com/product/579f4cd0-1f45-49d2-af55-9ab2b72c3b35;add_to_cart;78955b0f-6e77-44d6-89b5-18097afb0580;579f4cd0-1f45-49d2-af55-9ab2b72c3b35;2cf219cb-7f5d-4c7e-a9aa-f823b91bfd17;2021-11-02 18:47:17.000;
05fd7b57-9ce0-4854-8d9b-a7e23634ffa5;https://greenary.com/product/80eda933-749d-4fc6-91d5-613d29eb126f;page_view;d165b2ff-dfe1-40d0-bda0-a25e82b95870;80eda933-749d-4fc6-91d5-613d29eb126f;a6f1a4f4-3f31-4571-bb4f-4b4e0cf0ae4d;2021-10-02 16:16:06.000;
0604dde8-3ae5-4206-8c95-8ed4b0a3719d;https://greenary.com/product/615695d3-8ffd-4850-bcf7-944cf6d3685b;add_to_cart;2c696f6a-3988-4cdb-a9a0-5c464e2ce19a;615695d3-8ffd-4850-bcf7-944cf6d3685b;7eae2419-f22b-4c8e-8a1a-1047ae07b2f0;2021-11-02 14:28:05.000;
067c855b-0b13-4164-be09-e418675b4a91;https://greenary.com/product/fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80;cc6a5800-eaad-48cd-8964-6dc8e8a380ee;2021-11-02 14:23:50.000;
06899e16-a944-450c-8077-4e21f3512b10;https://greenary.com/product/80eda933-749d-4fc6-91d5-613d29eb126f;add_to_cart;b3367c91-53bd-4aac-ab6d-0a596fe382c2;80eda933-749d-4fc6-91d5-613d29eb126f;3a65bad0-2bc1-48da-a4fe-cde308781eef;2021-11-02 10:27:58.000;
068c7a04-89e4-46bc-be0b-609384e6a2da;https://greenary.com/product/58b575f2-2192-4a53-9d21-df9a0c14fc25;add_to_cart;6aff561d-fbd9-4130-8242-8b9073cc3a03;58b575f2-2192-4a53-9d21-df9a0c14fc25;424ac72e-c885-421b-a5f0-c78393ca4908;2021-10-02 08:03:11.000;
069c797c-2727-424e-b68b-f13dbc32ad8e;https://greenary.com/product/843b6553-dc6a-4fc4-bceb-02cd39af0168;page_view;6cf2751f-d815-4fbc-b04a-245c1301574c;843b6553-dc6a-4fc4-bceb-02cd39af0168;156f400e-9aa9-4be8-8b9f-eaa6c342a5a1;2021-10-02 09:08:22.000;
0742402f-d126-4686-9baf-33996b96148e;https://greenary.com/product/05df0866-1a66-41d8-9ed7-e2bbcddd6a3d;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;05df0866-1a66-41d8-9ed7-e2bbcddd6a3d;f9bab536-e3e4-4940-95b5-a56bb7d60bb3;2021-11-02 14:24:41.000;
0757c0b4-4771-4e6a-9cb6-cb3d7f14f24b;https://greenary.com/product/e18f33a6-b89a-4fbc-82ad-ccba5bb261cc;page_view;d165b2ff-dfe1-40d0-bda0-a25e82b95870;e18f33a6-b89a-4fbc-82ad-ccba5bb261cc;ac04c269-1389-4fc3-a150-2a60d84bb864;2021-10-02 19:16:40.000;
07d58217-2d4c-4aa7-951a-e73e3e3d3f4f;https://greenary.com/product/74aeb414-e3dd-4e8a-beef-0fa45225214d;add_to_cart;8d8916e6-9820-49aa-bde8-8657dcfa7395;74aeb414-e3dd-4e8a-beef-0fa45225214d;4ce4c0a1-c836-44a3-9920-a8accf18570a;2021-11-02 15:29:54.000;
081e848a-c54a-467d-ba7b-f2bc22a6eff7;https://greenary.com/product/d3e228db-8ca5-42ad-bb0a-2148e876cc59;add_to_cart;1fada2e4-1018-48f1-84dc-802dc99171fe;d3e228db-8ca5-42ad-bb0a-2148e876cc59;e2f2dc69-6104-4594-97f2-78b442c96c7f;2021-11-02 17:07:39.000;
08365a96-3b34-44e8-b754-e9ca63985be6;https://greenary.com/product/58b575f2-2192-4a53-9d21-df9a0c14fc25;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;58b575f2-2192-4a53-9d21-df9a0c14fc25;f9f66744-94ce-4fd2-b44f-497f36f08ba2;2021-11-02 14:24:53.000;
083d2368-8c43-4c33-8f82-b498f07323b2;https://greenary.com/product/689fb64e-a4a2-45c5-b9f2-480c2155624d;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;689fb64e-a4a2-45c5-b9f2-480c2155624d;168fe21e-7aca-47f1-b14b-de14b3cf5eb0;2021-11-02 14:25:00.000;
0850d9a3-5a96-40e9-ba66-dce63693cb08;https://greenary.com/product/5ceddd13-cf00-481f-9285-8340ab95d06d;page_view;29246f52-de26-4867-b464-7c5973526202;5ceddd13-cf00-481f-9285-8340ab95d06d;56cf5062-aa6a-4d2a-82ea-e46948a4ff8c;2021-11-02 11:33:24.000;
08820bd8-8fee-401e-a023-9f2815c44fd6;https://greenary.com/product/e2e78dfc-f25c-4fec-a002-8e280d61a2f2;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;e2e78dfc-f25c-4fec-a002-8e280d61a2f2;dec26a90-9ad8-4c47-ad39-a624eec3b0d0;2021-11-02 14:25:03.000;
08a1718b-22c4-40e1-8a10-36779d5782e2;https://greenary.com/product/e5ee99b6-519f-4218-8b41-62f48f59f700;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;e5ee99b6-519f-4218-8b41-62f48f59f700;65822087-a4f7-4800-830d-23a443335c11;2021-11-02 14:22:26.000;
08c4b91f-45bb-4d4c-bd1e-03eb283caa76;https://greenary.com/product/b86ae24b-6f59-47e8-8adc-b17d88cbd367;page_view;baaf00b6-da56-44af-8c70-97269472e6f3;b86ae24b-6f59-47e8-8adc-b17d88cbd367;bc710b82-b725-45e4-a6f1-24efe93f6dbf;2021-10-02 21:22:00.000;
08c94a76-1852-4499-87a0-dc8d5e8b13e5;https://greenary.com/product/5b50b820-1d0a-4231-9422-75e7f6b0cecf;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;5b50b820-1d0a-4231-9422-75e7f6b0cecf;f7dad5c3-6e2b-4369-9cca-70392d13f54c;2021-11-02 14:21:26.000;
08e831e5-f812-46f9-afb5-ae3ab9fc9295;https://greenary.com/product/58b575f2-2192-4a53-9d21-df9a0c14fc25;add_to_cart;2bfd97fc-be3c-4137-8996-b44907a368d2;58b575f2-2192-4a53-9d21-df9a0c14fc25;c2b2a5e4-668c-4bdb-8a59-35e8740b930d;2021-11-02 21:03:44.000;
08fa3c3e-6a7e-41f9-b389-32c20f71e6c7;https://greenary.com/product/579f4cd0-1f45-49d2-af55-9ab2b72c3b35;add_to_cart;5eb03e58-d3d1-47f9-87bc-b0184556c02d;579f4cd0-1f45-49d2-af55-9ab2b72c3b35;052bdadf-81db-4745-8727-98d1875270e4;2021-10-02 07:34:56.000;
090f1cdd-6af7-4878-9f66-488df951fe60;https://greenary.com/product/b86ae24b-6f59-47e8-8adc-b17d88cbd367;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;b86ae24b-6f59-47e8-8adc-b17d88cbd367;dec26a90-9ad8-4c47-ad39-a624eec3b0d0;2021-11-02 14:22:05.000;
092b00c0-2407-4460-8554-d0a1f5bdacb4;https://greenary.com/product/5ceddd13-cf00-481f-9285-8340ab95d06d;page_view;b3367c91-53bd-4aac-ab6d-0a596fe382c2;5ceddd13-cf00-481f-9285-8340ab95d06d;3a65bad0-2bc1-48da-a4fe-cde308781eef;2021-11-02 10:25:48.000;
093ab906-0d59-4577-88e3-00981bbad1dc;https://greenary.com/product/bb19d194-e1bd-4358-819e-cd1f1b401c0c;add_to_cart;6cf2751f-d815-4fbc-b04a-245c1301574c;bb19d194-e1bd-4358-819e-cd1f1b401c0c;c7532971-9196-47b7-963f-6c30e5a60024;2021-10-02 10:13:03.000;
093f013c-c1fc-41d1-b142-a81649748ba4;https://greenary.com/product/e706ab70-b396-4d30-a6b2-a1ccf3625b52;add_to_cart;d1f08820-32e6-4a31-abba-5aa533bc15a9;e706ab70-b396-4d30-a6b2-a1ccf3625b52;36468e0b-e61f-4772-a6e5-85dfe20b0342;2021-11-02 14:25:12.000;
097d895b-12a6-4f98-851b-5cc2bedf10b7;https://greenary.com/product/80eda933-749d-4fc6-91d5-613d29eb126f;add_to_cart;2c696f6a-3988-4cdb-a9a0-5c464e2ce19a;80eda933-749d-4fc6-91d5-613d29eb126f;ea02f728-a790-4266-8d1c-57c483ff3304;2021-11-02 17:29:38.000;
09861aa5-bbce-4982-beaa-95d653075335;https://greenary.com/product/74aeb414-e3dd-4e8a-beef-0fa45225214d;add_to_cart;b3367c91-53bd-4aac-ab6d-0a596fe382c2;74aeb414-e3dd-4e8a-beef-0fa45225214d;a646b9aa-0044-4fbd-8bae-a1018f5d4ace;2021-11-02 23:29:00.000;
09938cd7-a7fb-4e13-8135-f22ce84212dc;https://greenary.com/product/e2e78dfc-f25c-4fec-a002-8e280d61a2f2;add_to_cart;d1f08820-32e6-4a31-abba-5aa533bc15a9;e2e78dfc-f25c-4fec-a002-8e280d61a2f2;ad451d0e-1dcf-4eaf-966f-0b94102bbd93;2021-11-02 14:24:51.000;
099ad997-5ab0-4d6d-b054-f10cd87b464d;https://greenary.com/product/615695d3-8ffd-4850-bcf7-944cf6d3685b;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;615695d3-8ffd-4850-bcf7-944cf6d3685b;af2b72eb-9edb-491d-a5f5-69fd313231c8;2021-11-02 14:21:07.000;
09b86614-d413-4072-9e3b-a1a93a289c01;https://greenary.com/checkout/290e43d7-2768-47e8-9037-94d08ddc4345;checkout;5a9d6641-6ca6-48f0-af45-f411750f611a;;79dc0800-9b69-4bf4-b1cb-b1d93d11ea80;2021-10-02 00:07:39.000;290e43d7-2768-47e8-9037-94d08ddc4345
09f01c21-af98-4b2d-a84e-c743b38def24;https://greenary.com/shipping/041ecc00-a968-4118-afd5-84093c4e7356;package_shipped;93908a68-20b7-44ba-b6c1-6f4cc57d7726;;d2a4a101-6439-47b0-ae6f-d1cd1e18edfb;2021-11-02 10:18:07.000;041ecc00-a968-4118-afd5-84093c4e7356
0a2388f7-9279-4ecd-a9ef-525c89986786;https://greenary.com/product/615695d3-8ffd-4850-bcf7-944cf6d3685b;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;615695d3-8ffd-4850-bcf7-944cf6d3685b;aa5153f7-6852-4e47-af43-03f7ece8e7fb;2021-11-02 14:24:36.000;
0a315a21-cca5-471b-8f41-1a3ec99ceb9b;https://greenary.com/product/5b50b820-1d0a-4231-9422-75e7f6b0cecf;page_view;baaf00b6-da56-44af-8c70-97269472e6f3;5b50b820-1d0a-4231-9422-75e7f6b0cecf;bc710b82-b725-45e4-a6f1-24efe93f6dbf;2021-10-02 21:19:31.000;
0a3fffde-a43b-4644-8a31-2a10ddcbbb50;https://greenary.com/product/4cda01b9-62e2-46c5-830f-b7f262a58fb1;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;4cda01b9-62e2-46c5-830f-b7f262a58fb1;3d24f6a5-85cf-4187-a576-2b7db7afd989;2021-11-02 14:21:50.000;
0a6fadc6-b51e-4489-a3f7-a6f988462d75;https://greenary.com/product/4cda01b9-62e2-46c5-830f-b7f262a58fb1;page_view;6875a4d9-cdc6-43bc-a700-f6916e049e46;4cda01b9-62e2-46c5-830f-b7f262a58fb1;ffcef5b1-d89d-4974-bb7c-163a4a61a9d9;2021-11-02 20:09:55.000;
0a73fd1a-6e51-4ca9-9710-6273b4160530;https://greenary.com/product/579f4cd0-1f45-49d2-af55-9ab2b72c3b35;page_view;6cf2751f-d815-4fbc-b04a-245c1301574c;579f4cd0-1f45-49d2-af55-9ab2b72c3b35;876b563a-83be-47b8-89eb-5a0eb979a620;2021-11-02 16:00:05.000;
0a7dffc8-0fd6-4ab2-a2eb-b84fb1f0f6ea;https://greenary.com/product/e8b6528e-a830-4d03-a027-473b411c7f02;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;e8b6528e-a830-4d03-a027-473b411c7f02;3cfb910c-4fe2-450e-b94a-3d853d5817a4;2021-11-02 14:23:06.000;
0a969114-1c5d-4728-97d6-35cfe326a6e6;https://greenary.com/product/c17e63f7-0d28-4a95-8248-b01ea354840e;add_to_cart;6d37adeb-4c53-4167-b170-c89e4bd1764a;c17e63f7-0d28-4a95-8248-b01ea354840e;df12a45c-96f4-404c-a03c-3669e5cbac83;2021-10-02 19:57:07.000;
0acb9ddb-4d15-4dc3-b459-4d5884e06a8a;https://greenary.com/product/bb19d194-e1bd-4358-819e-cd1f1b401c0c;add_to_cart;4115e7da-5892-4eef-9f39-705626158c7f;bb19d194-e1bd-4358-819e-cd1f1b401c0c;e767969f-01da-49b5-acbb-5b3a073f39de;2021-11-02 11:50:44.000;
0b8b9b6a-8d32-4932-9e05-23750aad4b97;https://greenary.com/product/4cda01b9-62e2-46c5-830f-b7f262a58fb1;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;4cda01b9-62e2-46c5-830f-b7f262a58fb1;38ef51a0-e698-484b-9ae1-4df9fb8993ea;2021-11-02 14:25:10.000;
0bb856b6-2e17-4902-979f-55046222112b;https://greenary.com/product/e706ab70-b396-4d30-a6b2-a1ccf3625b52;page_view;8af678e5-c051-4ca2-88f3-4c903d77a3f6;e706ab70-b396-4d30-a6b2-a1ccf3625b52;fbe96acc-c19b-4409-94f2-eb4cb1ccf18c;2021-11-02 08:08:57.000;
0bd445c3-fe3c-4df2-91ab-c15e14ccf9af;https://greenary.com/product/e5ee99b6-519f-4218-8b41-62f48f59f700;page_view;9cfa05e2-606b-4080-8bac-96e3986f1704;e5ee99b6-519f-4218-8b41-62f48f59f700;9b80b863-fab8-4f59-a4c7-b591b451ecf1;2021-10-02 13:55:04.000;
0bea04b5-737b-450c-97ab-fa198d88ee55;https://greenary.com/product/5b50b820-1d0a-4231-9422-75e7f6b0cecf;add_to_cart;4d3c9f53-0667-4a80-8259-12200fe75761;5b50b820-1d0a-4231-9422-75e7f6b0cecf;5ce2235b-1d10-4cd2-ac45-94da1de6ff01;2021-10-02 16:16:35.000;
0c105efc-7965-4917-b2fa-06d6ef1b802d;https://greenary.com/product/58b575f2-2192-4a53-9d21-df9a0c14fc25;add_to_cart;e0d9d6a2-d95a-4c56-b2df-654eca4d3bae;58b575f2-2192-4a53-9d21-df9a0c14fc25;2a1680d3-8aa6-45b6-a9c0-b119a4ed8427;2021-11-02 18:48:14.000;
0c3949b6-39f4-4f09-a158-59bed8a58d30;https://greenary.com/shipping/eddb6163-e96d-4f8f-98c6-76393a96dbbf;package_shipped;525d85ad-6277-4500-9701-9afbf9785ad3;;87333c3d-d46e-4331-b57d-2e52ad0c0f7f;2021-11-02 03:20:16.000;eddb6163-e96d-4f8f-98c6-76393a96dbbf
0d16c029-df5a-42b0-9984-40cad718b663;https://greenary.com/product/05df0866-1a66-41d8-9ed7-e2bbcddd6a3d;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;05df0866-1a66-41d8-9ed7-e2bbcddd6a3d;8627920e-06bd-4676-bd49-eb7ede308ebd;2021-11-02 14:24:05.000;
0d2c5ee9-7aaf-456b-b0d3-9f4a174e312c;https://greenary.com/product/80eda933-749d-4fc6-91d5-613d29eb126f;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;80eda933-749d-4fc6-91d5-613d29eb126f;f9f66744-94ce-4fd2-b44f-497f36f08ba2;2021-11-02 14:22:11.000;
0d516aa1-ef05-4c08-a317-23871a63f33d;https://greenary.com/product/e706ab70-b396-4d30-a6b2-a1ccf3625b52;add_to_cart;f37282a8-5c04-44bb-a9e6-fe9ed2eed6e2;e706ab70-b396-4d30-a6b2-a1ccf3625b52;f96df1d0-beae-4a4b-bfa9-d625c3cd0002;2021-11-02 17:12:55.000;
0d60fcb5-61af-4f54-9082-26661841d444;https://greenary.com/product/615695d3-8ffd-4850-bcf7-944cf6d3685b;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;615695d3-8ffd-4850-bcf7-944cf6d3685b;cd92cd6c-7777-478f-be7a-45ed307f4848;2021-11-02 14:23:25.000;
0da8d62d-00fb-4e11-bde0-b438d584021b;https://greenary.com/product/6f3a3072-a24d-4d11-9cef-25b0b5f8a4af;page_view;d1f08820-32e6-4a31-abba-5aa533bc15a9;6f3a3072-a24d-4d11-9cef-25b0b5f8a4af;687e27ae-b67b-4698-a9b9-db42d7d060be;2021-11-02 14:24:55.000;
